City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1242,Myitkyina,MM,91.8,broken clouds,25.3833,97.4,Shwe Phyu Hotel
1249,Ampanihy,MG,70.66,clear sky,-24.7,44.75,HOTEL SHARRON AMPANIHY OUEST
1250,Gigmoto,PH,85.17,overcast clouds,13.7796,124.39,Cj's Travellers Inn
1251,Breves,BR,71.53,scattered clouds,-1.6822,-50.4803,Hotel e Restaurante Grill
1253,Mastic Beach,US,80.58,clear sky,40.7668,-72.8521,Brushwood House by Smith Point Beach
1255,Muleba,TZ,71.13,clear sky,-1.8397,31.6544,DIGNITY GUEST (RUGAIMUKAMU)
1263,Bac Lieu,VN,77.52,moderate rain,9.285,105.7244,Khách sạn Sài Gòn Bạc Liêu
1266,Kosh-Agach,RU,70.65,broken clouds,50.0,88.6667,Fermerskiy Dom v Kosh-Agache
1267,Powell River,CA,71.01,clear sky,49.8496,-124.5361,Rodmay Hotel
1268,Mountain Home,US,81.88,broken clouds,43.133,-115.6912,Mountain Home Inn
1269,Saint Andrews,US,76.73,broken clouds,34.0454,-81.1293,Baymont by Wyndham Columbia Northwest
1270,Urumqi,CN,85.15,clear sky,43.801,87.6005,Hua Ling Grand Hotel Urumqi
1271,Tarakan,ID,80.1,moderate rain,3.3,117.6333,RedDoorz Syariah near Taman Berlabuh Tarakan
1273,Vilyuysk,RU,70.99,overcast clouds,63.7553,121.6247,Gostinitsa Viliuisk
1275,Veraval,IN,84.87,light rain,20.9,70.3667,Lords Inn Somnath
1276,Qui Nhon,VN,77.49,light rain,13.7667,109.2333,Seagull Hotel
1277,Mandera,KE,78.67,broken clouds,3.9366,41.867,Red Sea Resort & Suites Mandera County
1278,Yuncheng,CN,87.42,moderate rain,35.0231,110.9928,晋州快捷酒店
1280,Lucea,JM,80.46,broken clouds,18.451,-78.1736,Grand Palladium Jamaica Resort & Spa
1285,Brewster,US,83.14,broken clouds,41.3973,-73.6171,Heidi's Inn
1286,Dongying,CN,71.87,light rain,37.4564,118.4856,Wanda Realm
1287,Aksha,RU,74.64,clear sky,50.2814,113.2867,Vizit
1288,Janakpur,NP,94.26,few clouds,26.7183,85.9065,Hotel Sita Palace
1290,Lazaro Cardenas,MX,78.51,overcast clouds,17.9583,-102.2,HOTEL QUINTA ANTIGUA
1291,Gemena,CD,72.9,few clouds,3.25,19.7667,Hôtel Goshen
1292,Udankudi,IN,91.58,broken clouds,8.4333,78.0167,"SRI ANANDHI TRADERS,UDANGUDI"
1294,Felanitx,ES,79.02,clear sky,39.4696,3.1483,Petit Hotel Hostatgeria Sant Salvador
1297,Westport,US,82.74,scattered clouds,41.1415,-73.3579,The Westport Inn
1298,New Amsterdam,GY,74.57,broken clouds,6.25,-57.5167,Little Rock Suites
1299,Mantua,IT,78.04,broken clouds,45.1667,10.7833,Hotel la Favorita
1300,Casablanca,MA,71.82,scattered clouds,33.5928,-7.6192,فندق البيت المغربي كازبلانكا
1301,Road Town,VG,82.49,clear sky,18.4167,-64.6167,"ZINGARA 76ft Catamaran, full crew-all included"
1303,Salmas,IR,75.0,clear sky,38.1973,44.7653,Ata Hotel
1304,Sabha,LY,82.83,clear sky,27.0377,14.4283,محطة ام الارانب -سبها مواصلات
1305,Komsomolets,KZ,74.25,clear sky,53.7453,62.0708,Avtostoyanka
1307,Oktyabrskiy,RU,78.94,overcast clouds,54.4815,53.471,Гостиница Октябрьская
1310,Yatou,CN,72.05,moderate rain,37.15,122.3833,GreenTree Hotel Rongcheng Bus Station
1311,Sardhana,IN,94.53,broken clouds,29.15,77.6167,Satenderkumar
1312,Tecoanapa,MX,77.23,overcast clouds,16.5167,-98.75,Hotel Manglares
1314,Hope,US,80.65,overcast clouds,33.6671,-93.5916,Best Western Hope
1315,Ozinki,RU,84.06,overcast clouds,51.1786,49.6769,Korolevskiy Dvor
1318,Coruripe,BR,71.67,few clouds,-10.1256,-36.1756,Pousada e Hotel Litoral Sul
1319,Sao Goncalo Do Amarante,BR,79.12,clear sky,-3.6072,-38.9683,Sunshine Inn
1321,Soledad,CO,80.73,few clouds,10.9184,-74.7646,Hospedaje descanso
1322,Igarka,RU,79.16,clear sky,67.4667,86.5833,"Zapolyar'ye, Gostinitsa"
1324,Chalmette,US,80.58,clear sky,29.9427,-89.9634,Marina Inn & Suites Chalmette-New Orleans
1325,Kushmurun,KZ,74.97,scattered clouds,52.4503,64.6311,Gostinitsa Pri Depo
1326,Aswan,EG,85.3,clear sky,24.0934,32.907,Nuba Nile
1327,Norfolk,US,80.17,broken clouds,42.1668,-71.2495,Residence Inn by Marriott Boston Norwood/Canton
1328,Toronto,CA,70.99,overcast clouds,43.7001,-79.4163,Furnished Apartments at Yonge & Eglinton by Canvas
1329,Cortes,ES,75.25,scattered clouds,41.9395,-1.4396,Rincon de bu
1333,Virginia Beach,US,82.42,scattered clouds,36.8529,-75.978,Hilton Virginia Beach Oceanfront
1334,Dzaoudzi,YT,78.69,overcast clouds,-12.7887,45.2699,Le Rocher
1335,Banda Aceh,ID,86.31,overcast clouds,5.5577,95.3222,OYO 884 Rumoh PMI Hotel
1337,San Blas,MX,79.63,overcast clouds,21.5167,-105.2667,Hotel Posada del Rey
1338,Ziniare,BF,75.24,light rain,12.5822,-1.2983,Privilège Busines Center Ziniaré
1344,Sungairaya,ID,89.1,scattered clouds,0.7,108.9,Rumah Kuku Moimoi Shelly
1349,Ningxiang,CN,76.15,light rain,37.34,111.2052,IU Hotel Luliang Xiaoyi Zhenxing Street
1350,Bintulu,MY,90.01,few clouds,3.1667,113.0333,900 Boutique INN
1351,Abu Kamal,SY,88.68,clear sky,34.4506,40.9171,البوكمال
1352,Kontagora,NG,71.02,light rain,10.3999,5.4695,Queens Guest Inn
1353,Paka,MY,87.73,scattered clouds,4.6374,103.4368,RUMBIA RESORT VILLA Paka Terengganu
1355,Maraba,BR,80.78,clear sky,-5.3686,-49.1178,Hotel Del Principe
1357,Manzil Bu Zalafah,TN,80.08,clear sky,36.6831,10.5843,Jardin Zouhour
1358,Cabanas,CU,78.64,light rain,22.9758,-82.9219,Villa Luis Montesino y Anabel
1363,Lashio,MM,84.25,broken clouds,22.9333,97.75,Hotel CF Lashio - Burmese Only
1364,Batagay,RU,74.75,scattered clouds,67.6333,134.6333,Gostinitsa Ki'ileekh
1365,Koutiala,ML,72.54,overcast clouds,12.3917,-5.4642,Hotel La Chaumiere
1368,Kannad,IN,80.13,overcast clouds,20.2667,75.1333,नंदु टि हाऊस
1369,Le Port,RE,76.96,few clouds,-20.9373,55.2919,KORBEY D'OR OUEST
1370,Kiunga,PG,83.48,overcast clouds,-6.1219,141.2906,Airport Lodge Kiunga
1371,Valea Dragului,RO,79.41,clear sky,44.2122,26.3036,Gica's rezidence
1372,Charters Towers,AU,73.22,clear sky,-20.1,146.2667,Cattleman's Rest Motor Inn
1374,Shimoda,JP,91.11,broken clouds,34.6667,138.95,Shimoda Tokyu Hotel
1375,Xique-Xique,BR,71.2,few clouds,-10.8218,-42.7263,Hotel J. Macedo
1377,Sheregesh,RU,76.46,overcast clouds,52.9209,87.9869,Akvilon Hotel
1378,Benjamin Hill,MX,80.64,broken clouds,30.1667,-111.1,Hotel Benjamín Hill
1384,Kamloops,CA,83.39,clear sky,50.6665,-120.3192,Ramada by Wyndham Kamloops
1385,Cuajinicuilapa,MX,76.57,overcast clouds,16.4667,-98.4167,Pozo S. XVI
1389,Iralaya,HN,79.48,overcast clouds,15.0,-83.2333,Iglesia morava renovada
1390,Xacmaz,AZ,82.8,clear sky,41.4635,48.806,Ulduz Hotel
1391,Owando,CG,75.79,broken clouds,-0.4819,15.8999,Exaunel Hotel Owando
1392,Baiyin,CN,82.62,broken clouds,36.5583,104.2081,GreenTree Alliance Gansu Baiyin Renmin Road Hotel
1393,Ca Mau,VN,78.13,light rain,9.1769,105.15,Mường Thanh Luxury Cà Mau Hotel
1394,Bloomfield,US,85.21,broken clouds,40.8068,-74.1854,Troy Carroll
1397,Matoury,GF,79.02,clear sky,4.8483,-52.3317,Hôtel La Marmotte
1398,Erzin,TR,79.99,overcast clouds,36.9559,36.2,Artemis Otel
1399,Calabozo,VE,74.93,scattered clouds,8.9242,-67.4293,Hotel Giardini
1402,Zdvinsk,RU,77.5,clear sky,54.7021,78.661,Hotel Siberia
1403,Pakxan,LA,83.91,overcast clouds,18.3778,103.6601,Kong Kham Pheng Guesthouse
1404,Ocean City,US,81.28,clear sky,39.2776,-74.5746,Biscayne Suites
1405,Sovetskiy,RU,81.43,scattered clouds,61.3614,63.5842,Apartment on Kievskaya 29
1406,Pavlovka,RU,79.56,few clouds,52.6897,47.1405,Rus'
1408,Nizhniy Baskunchak,RU,88.2,overcast clouds,48.2198,46.8311,Arman hotel
1414,La Brea,HN,74.52,overcast clouds,15.8,-85.9667,Hotel reynita
1415,Dicabisagan,PH,82.54,overcast clouds,17.0818,122.4157,Nancy Montanes Bernardo
1416,Quang Ngai,VN,75.63,heavy intensity rain,15.1167,108.8,Central Hotel
1418,Lillooet,CA,72.41,clear sky,50.6856,-121.942,Hotel Victoria
1420,Humberto De Campos,BR,74.52,scattered clouds,-2.5983,-43.4611,Pousada do Cabeça
1423,Key Biscayne,US,84.22,broken clouds,25.6937,-80.1628,"The Ritz-Carlton Key Biscayne, Miami"
1424,Ust-Nera,RU,77.7,clear sky,64.5667,143.2,Hotel Ust-Nera
1426,Oussouye,SN,77.63,broken clouds,12.485,-16.5469,Auberge du Routard
1427,Lisala,CD,74.97,few clouds,2.15,21.5167,Guest house Eden
1428,Sao Raimundo Nonato,BR,72.05,few clouds,-9.0153,-42.6994,Real Hotel
1429,Enid,US,80.76,few clouds,36.3956,-97.8784,Ramada by Wyndham Enid
1431,Fernie,CA,71.69,clear sky,49.5,-115.0687,Fernie Stanford Resort
1433,Dolgoderevenskoye,RU,77.34,clear sky,55.3444,61.3444,ХОЛОСТЯК74 (УТЭП)
1435,Chumphon,TH,78.19,overcast clouds,10.3333,98.8333,สกาน จ๋า.
1437,Sasvad,IN,71.67,overcast clouds,18.3333,74.0333,Adsul Farm
1438,Si Sa Ket,TH,78.08,overcast clouds,14.8333,104.3333,ร้านค้า อัญชัน
1439,Derzhavinsk,KZ,74.12,broken clouds,51.1,66.3167,Ooo.khim Baza
1442,Kermanshah,IR,86.9,clear sky,34.3142,47.065,Sina Hotel
1443,Indiana,US,74.97,overcast clouds,40.0003,-86.2503,WonderTree
1446,Panaba,MX,74.75,scattered clouds,21.2833,-88.2667,Hotel Don Fernando
1449,Bloomingdale,US,78.71,clear sky,27.8936,-82.2404,Travel Club for Free
1450,Sokoni,TZ,75.06,broken clouds,-6.4333,39.55,Ujamaa Beach Resort
1452,Aksay,RU,80.82,clear sky,47.26,39.87,Chernaya Zhemchuzhina
1454,Beohari,IN,92.25,scattered clouds,24.05,81.3833,Shivanshu tiwari
1458,Kushiro,JP,77.95,broken clouds,42.975,144.3747,Toyoko Inn Kushiro Jujigai
1459,Guabito,PA,77.05,broken clouds,9.5,-82.6167,Cabinas Sanchez Salazar
1461,Bull Savanna,JM,77.4,broken clouds,17.8868,-77.5902,Big Red's
1462,Kabinda,CD,73.78,scattered clouds,-6.1333,24.4833,Village Mianda Mutole
1464,Uray,RU,81.7,few clouds,60.1247,64.7758,Hotel Pioner
1466,Afua,BR,74.57,broken clouds,-0.1567,-50.3867,Hotel Dias
1467,Bose,IT,71.76,clear sky,45.4612,8.0137,Locanda Borgo Antico
1469,Antequera,ES,72.95,overcast clouds,37.0194,-4.5612,Convento de la Magdalena
1470,Novyy Svit,UA,87.03,clear sky,47.8059,38.0211,Энергетик
1471,Chirongui,YT,78.73,scattered clouds,-12.9319,45.1483,La Villa Mahatsara
1473,Rong Kwang,TH,83.68,overcast clouds,18.339,100.3174,Rong Kwang Hotel
1476,Trabzon,TR,75.29,broken clouds,40.9167,39.8333,SANDALS HOTEL
1477,Galesong,ID,89.62,broken clouds,-5.3166,119.3661,Sapriadi Appy
1478,Tatahuicapan,MX,72.7,broken clouds,18.2333,-94.75,Hotel Joachin
1481,Kerema,PG,80.2,broken clouds,-7.9631,145.7785,Frena Lodge
1483,Bidor,MY,91.85,broken clouds,4.1139,101.2884,Hotel Bidor mk
1484,Les Cayes,HT,81.3,overcast clouds,18.2,-73.75,Villa Orphee
1490,Natchez,US,75.42,clear sky,31.5604,-91.4032,Hampton Inn & Suites Natchez
1491,Mareeba,AU,73.44,broken clouds,-17.0,145.4333,Trinity Plains Tourist Park
1492,Karwar,IN,79.25,heavy intensity rain,14.8,74.1333,Netalco Connects
1493,Lahaina,US,80.6,overcast clouds,20.8783,-156.6825,Lahaina Shores Beach Resort
1494,Nikki,BJ,70.38,overcast clouds,9.9401,3.2108,Monnon
1495,Soloneshnoye,RU,78.48,overcast clouds,51.6544,84.3197,Gostinitsa Al'tair
1496,Koprivstica,RS,71.98,clear sky,43.2349,22.6205,"Zavojsko jezero smeštaj - Kuća ""Pepa"""
1498,Amahai,ID,77.09,light rain,-3.3333,128.9167,HOTEL ISABELA
1499,Jieshi,CN,81.41,moderate rain,22.8134,115.8257,Yuehai Hotel
1500,Panzhihua,CN,88.47,broken clouds,26.5851,101.7128,Electric Power Hotel
1502,Pitimbu,BR,72.19,broken clouds,-7.4706,-34.8086,Reserva do Abiaí
1509,Le Marin,MQ,84.72,broken clouds,14.4721,-60.8697,Résidence des îles
1511,Verkhoturye,RU,80.91,clear sky,58.8627,60.8054,Guest house Babinov
1514,Nikolayevka,RU,79.74,scattered clouds,53.1257,47.2041,"Hotel ""Prestige"""
1515,Negara,ID,81.1,scattered clouds,-8.3151,114.6025,Villa Maya West Bali
1516,Tongliao,CN,83.43,few clouds,43.6125,122.2653,Meirujia Hotel
1518,Kumluca,TR,83.23,clear sky,36.3703,30.2869,Akkol Apart
1522,Benghazi,LY,82.15,clear sky,32.1167,20.0667,Tibesti Hotel
1523,Itoman,JP,91.42,scattered clouds,26.1247,127.6694,Southern Beach Hotel & Resort Okinawa
1524,Rancho Palos Verdes,US,77.92,few clouds,33.7445,-118.387,Terranea Resort
1525,Biasca,CH,73.44,clear sky,46.3597,8.9697,Al Giardinetto
1526,Domoni,KM,76.57,overcast clouds,-12.2569,44.5319,Al Djadid
1527,Moerai,PF,71.31,overcast clouds,-22.4333,-151.3333,Le Manotel
1528,Newton,US,80.65,broken clouds,42.337,-71.2092,Sheraton Boston Needham Hotel
1531,Presidente Medici,BR,74.48,scattered clouds,-11.1753,-61.9014,Oliveira Palace Hotel
1532,Antri,IN,94.15,broken clouds,26.0567,78.2144,Jama masjid antri
1537,Itamaraca,BR,73.45,broken clouds,-7.7478,-34.8256,Special K's Bed & Breakfast
1541,Nakatsugawa,JP,82.36,overcast clouds,35.4833,137.5,Plaza Hotel Sakae
1542,Ranong,TH,85.93,overcast clouds,9.9658,98.6348,Numsai Khaosuay Resort Ranong
1546,Amet,IN,88.79,few clouds,25.3,73.9333,Nimit Mehta
1547,Rosetta,EG,79.88,clear sky,31.4044,30.4164,Green Valley
1548,Uzhur,RU,75.02,clear sky,55.3036,89.8339,"Gostinitsa ""Turist"""
1549,Miandrivazo,MG,74.89,clear sky,-19.5167,45.4667,Hôtel Arc En Ciel Miandrivazo
1551,Mbandaka,CD,72.79,overcast clouds,0.0487,18.2603,Guest House Epervier
1554,Celina,US,76.53,broken clouds,40.5489,-84.5702,Americas Best Value Inn Celina
1556,Scottsbluff,US,75.29,clear sky,41.8666,-103.6672,Hampton Inn & Suites Scottsbluff-Conference Center
1557,San Carlos Del Zulia,VE,75.34,broken clouds,9.0,-71.9135,Hotel El Manantial
1558,Snyder,US,82.74,overcast clouds,32.7179,-100.9176,"Holiday Inn Express & Suites Snyder, an IHG Hotel"
1559,Odweyne,SO,72.7,overcast clouds,9.4092,45.064,Eng Hiirey House
1562,Canchungo,GW,73.53,light rain,12.0672,-16.0333,Aparthotel Napalach
1563,Arantangi,IN,91.83,moderate rain,10.1667,78.9833,Hotel Sami V Landmarks Aranthangi
1564,Ugoofaaru,MV,81.3,overcast clouds,5.6667,73.0,Ungoofaaru Inn
1566,Inirida,CO,73.31,broken clouds,3.8653,-67.9239,Fuente del Guania Hotel de Lujo
1567,Namuac,PH,83.5,light rain,18.6109,121.1657,Mlin Hotel
1570,Majene,ID,82.08,overcast clouds,-3.5403,118.9707,Kost Putri RABBANI
1574,Vaitape,PF,76.44,broken clouds,-16.5167,-151.75,Conrad Bora Bora Nui
1575,Aquiraz,BR,79.18,clear sky,-3.9014,-38.3911,Pousada Rua Camurupim
1578,Narwar,IN,91.22,broken clouds,25.65,77.9,हनुमान मन्दिर
1583,Roseau,DM,80.35,scattered clouds,15.3017,-61.3881,Fort Young Hotel
1584,Khuchni,RU,75.27,few clouds,41.9499,47.9485,Kottedzh U Rek
1585,Mana,GF,77.25,overcast clouds,5.6592,-53.7767,LE SAMANA
1588,Mazagao,BR,78.85,broken clouds,-0.115,-51.2894,Recanto dos Ferreiras
1589,Safaga,EG,92.46,scattered clouds,26.7292,33.9365,Lamar Resort Abu Soma
1590,Montego Bay,JM,80.4,few clouds,18.4712,-77.9188,Doctors Cave Beach Hotel
1592,Agar,IN,86.74,scattered clouds,23.7,76.0167,Bherav Mandir
1595,Papara,BR,77.68,few clouds,-3.9839,-38.7273,CAMPOS MARANGUAPE
1596,Panlaitan,PH,84.69,overcast clouds,12.1191,119.8486,SOUTH BEACH
1598,Bambanglipuro,ID,81.5,broken clouds,-7.95,110.2833,Puri Brata
1599,Kuala Pilah,MY,92.41,broken clouds,2.7389,102.2487,Orange Hotel Kuala Pilah
1605,Mazara Del Vallo,IT,79.93,clear sky,37.6641,12.588,Vizier Resort & Spa
1606,Sal Rei,CV,78.08,overcast clouds,16.1833,-22.9167,Marine Club Beach Resort
1607,Winder,US,76.37,overcast clouds,33.9926,-83.7202,Jameson Inn Winder
1608,Mahanoro,MG,70.83,light rain,-19.9,48.8,BUNGALOW MAHAMANINA
1609,Wajid,SO,77.09,broken clouds,3.8093,43.2471,xamdihotelresturant114
1611,Zhezkazgan,KZ,71.58,scattered clouds,47.8043,67.7144,Hotel Zumrat
1616,Luzino,RU,73.17,scattered clouds,54.9481,73.0353,"Rodnichok, Baza Otdykha"
1619,Agua Dulce,MX,76.68,overcast clouds,18.1333,-94.1333,Hotel Victoria
1623,Davila,PH,85.98,light rain,18.4726,120.5763,Blue Ridge Beach Resort
1624,Saint-Georges,GD,80.28,few clouds,12.0564,-61.7485,Radisson Grenada Beach Resort
1625,Buturlinovka,RU,80.64,clear sky,50.8239,40.6092,Отель Охотник
1627,Khash,IR,92.93,broken clouds,28.2211,61.2158,خوابگاه آبجی محدثه
1629,Kanbe,MM,84.25,overcast clouds,16.7053,96.0017,CBT Mingalar Bar Bio Garden
1632,Mecca,SA,89.91,broken clouds,21.4267,39.8261,"Makkah Clock Royal Tower, A Fairmont Hotel"
1634,Taitung,TW,89.87,scattered clouds,22.7583,121.1444,Taitung Bali Suites Hotel
1635,Guthrie,US,83.07,few clouds,35.8789,-97.4253,"Holiday Inn Express & Suites Guthrie North Edmond, an IHG Hotel"
1636,Koupela,BF,75.52,light rain,12.1794,-0.3517,AUBERGE MAQUIS RESTO CAFE LE ROUTIER PLUS
1637,Schio,IT,75.58,few clouds,45.7124,11.3574,Schio Hotel
1638,Dongli,CN,87.78,scattered clouds,23.5656,116.8194,Chenghai Shizhang Donghuaqiao Hostel
1639,Pecos,US,85.3,clear sky,31.4229,-103.4932,Knights Inn & Suites Pecos Northeast
1643,Shahr-E Babak,IR,88.93,clear sky,30.1165,55.1186,سلاطین مس و نقره
1644,Coahuayana,MX,78.33,overcast clouds,18.7333,-103.6833,El rranchito michuacan de ocampos
1646,Radnevo,BG,85.21,clear sky,42.3,25.9333,Hotel Nakra
1648,Barabai,ID,88.61,broken clouds,-2.5833,115.3833,HOTEL BOURAQ INDAH PERMAI
1650,Canton,CN,87.75,moderate rain,23.1167,113.25,Shangjiuwan Hotel
1651,Tefe,BR,74.1,broken clouds,-3.3542,-64.7114,Aracati Hotel
1652,North Augusta,US,76.96,broken clouds,33.5018,-81.9651,Ramada by Wyndham Augusta Downtown Hotel & Conference Center
1653,Chase,CA,74.32,clear sky,50.8165,-119.6857,Chase Country Inn Motel
1654,Parasia,IN,80.83,overcast clouds,22.2,78.7667,Hotel Navrang
1655,Dakar,SN,77.88,broken clouds,14.6937,-17.4441,Novotel Dakar
1656,Nichinan,JP,89.28,overcast clouds,31.6,131.3667,Guest House Aki
1659,Tual,ID,76.68,overcast clouds,-5.6667,132.75,Grand Vilia Hotel
1660,Diphu,IN,91.09,few clouds,25.8333,93.4333,Hotel Kamakhya
1661,Purpe,RU,84.72,clear sky,64.4803,76.6897,"Gostinnitsa ""Valentina"""
1662,Magsaysay,PH,83.73,overcast clouds,6.7667,125.1833,Ridragon Aqua Farm Resort
1663,Pontianak,ID,91.38,broken clouds,-0.0333,109.3333,Aston Pontianak Hotel & Convention Center
1667,Sidoarjo,ID,87.76,few clouds,-7.4478,112.7183,Collection O 90724 Hotel Sinar Sidoarjo
1668,Mahad,IN,77.02,overcast clouds,18.0833,73.4167,Hotel Saitej
1669,Red Bluff,US,80.58,clear sky,40.1785,-122.2358,Hampton Inn & Suites Red Bluff
1671,Panjakent,TJ,84.49,clear sky,39.4952,67.6093,Salom Hostel
1672,Ayorou,NE,82.62,broken clouds,14.7308,0.9174,Hotel Amenokal
1674,Weligama,LK,83.43,overcast clouds,5.9667,80.4167,Weligama Bay Resort
1675,Roebourne,AU,80.56,overcast clouds,-20.7833,117.1333,Latitude20 Roebourne Village
1677,Dromolaxia,CY,82.06,few clouds,34.8761,33.586,Sea N Lake View Hotel Apartments
1681,Kusti,SD,79.07,overcast clouds,13.1629,32.6635,فندق الكوباري - Kobari Hotel
1682,Kyaiklat,MM,76.66,overcast clouds,16.4333,95.7333,Phoe Khwar
1684,Kihei,US,79.84,broken clouds,20.785,-156.4656,Maui Sunset
1688,Sitangkai,PH,82.94,overcast clouds,4.6628,119.3928,Ama House
1691,Loveland,US,75.33,clear sky,40.3978,-105.075,La Quinta Inn & Suites by Wyndham Loveland
1693,Dixon,US,73.42,clear sky,38.4455,-121.8233,Best Western Plus Dixon Davis
1697,Adamas,GR,74.95,clear sky,36.7333,24.4333,Aphrodite of Milos
1698,Sabancuy,MX,77.47,broken clouds,18.9667,-91.1833,Casa Chakchel
1700,Pafos,CY,83.98,scattered clouds,34.7667,32.4167,Elysium Hotel
1703,Lat Yao,TH,75.6,overcast clouds,15.751,99.7893,โรงแรมสอระ
1704,Sokoto,NG,76.51,overcast clouds,13.0609,5.239,Grand Ibro Hotel
1705,Dingli,MT,79.81,clear sky,35.8614,14.3822,The Xara Palace Relais & Chateaux
1707,Gurupi,BR,78.53,scattered clouds,-11.7292,-49.0686,Via Norte Hotel
1709,Libreville,GA,74.1,overcast clouds,0.3925,9.4537,Le Méridien Re-Ndama
1710,Kerman,IR,91.26,clear sky,30.2832,57.0788,هتل آپارتمان آسام
1711,Logan,US,73.92,clear sky,41.7355,-111.8344,SpringHill Suites by Marriott Logan
1712,Novi Sanzhary,UA,77.88,scattered clouds,49.3439,34.3108,Міні-готель Стожари
1716,Xuddur,SO,76.86,broken clouds,4.1213,43.8894,Banjanay Hotel
1717,Pangai,TO,80.71,scattered clouds,-19.8,-174.35,Ha'apai Beach Resort
1724,Sungaipenuh,ID,75.09,broken clouds,-2.0833,101.3833,Penginapan Citra Alam
1726,Kimbe,PG,82.81,light rain,-5.5502,150.1429,Kimbe Bay Hotel
1727,Altamira,BR,70.16,broken clouds,-3.2033,-52.2064,Requinte Hotel
1728,Kampot,KH,80.65,overcast clouds,10.6167,104.1833,Two Moons Hotel
1730,Itaituba,BR,78.96,clear sky,-4.2761,-55.9836,Hotel Campos
1731,Manzanillo,CU,76.51,overcast clouds,20.3433,-77.1167,"HOSTAL ""THE YELLOW HOUSE"""
1732,Karabuk,TR,77.7,broken clouds,41.2049,32.6277,Elit Uzungol Hotel
1733,Santa Maria Del Oro,MX,70.59,scattered clouds,25.9333,-105.3667,Hotel Palacio Del Sol
1734,Ransang,PH,85.57,moderate rain,8.9603,117.5828,Black and Crystal Sand Campsite
1735,Nebug,RU,81.73,clear sky,44.1714,39.0036,Otel' Morskoy Klub
1736,Taraz,KZ,84.61,few clouds,42.9,71.3667,Comfort Inn
1738,Sigli,ID,86.27,overcast clouds,5.3848,95.9609,Losmen Dua Mali
1745,Fayaoue,NC,72.79,broken clouds,-20.65,166.5333,Chez Dydyce Guesthouse
1746,Neyyattinkara,IN,82.26,overcast clouds,8.4,77.0833,KALPADIYIL
1747,Port Moresby,PG,89.02,haze,-9.4431,147.1797,Lamana Hotel (Port Moresby)
1748,Saryozek,KZ,84.63,scattered clouds,44.3583,77.9753,Gostinitsa
1749,Lamar,US,75.18,broken clouds,33.6668,-95.5836,Kings Inn Paris TX
1751,Panama City,PA,80.44,overcast clouds,8.9936,-79.5197,Trump International Hotel & Tower Panama
1753,Trud,BG,75.18,few clouds,42.2333,24.7333,Къща ХВ
1754,Mananjary,MG,71.37,scattered clouds,-21.2167,48.3333,Vahiny Lodge
1755,Male,MV,84.15,broken clouds,4.1748,73.5089,Hotel Octave Maldives
1756,Yasothon,TH,79.59,overcast clouds,15.75,104.1333,"Dhooromeyen, Nornedang,Yasothon, Thailand"
1757,Conegliano,IT,74.79,clear sky,45.8906,12.2925,Cristallo
1759,Urengoy,RU,76.8,scattered clouds,65.9667,78.3667,Gostinnitsa Medveditsa
1761,Pijijiapan,MX,76.51,overcast clouds,15.7011,-93.23,Hotel Rosita
1762,Valdez,EC,76.69,overcast clouds,1.2492,-78.9831,Casa Alquiler Doña Yenner y Don Wacho
1765,Butler,US,77.38,thunderstorm with light rain,39.4501,-84.5666,The Lodge Activity Center
1767,Punta Gorda,US,79.0,overcast clouds,26.9298,-82.0454,Four Points by Sheraton Punta Gorda Harborside
1768,Palafrugell,ES,77.63,clear sky,41.9174,3.1631,Hotel La Torre
1770,Meridian,US,84.9,haze,43.6121,-116.3915,Courtyard by Marriott Boise West/Meridian
1771,Pozzallo,IT,75.85,clear sky,36.7305,14.8499,Mare Nostrum Petit Hôtel
1772,Hindoria,IN,87.06,overcast clouds,23.9,79.5667,Home stay
1773,Kano,NG,74.62,overcast clouds,12.0001,8.5167,Royal Tropicana Hotel
1775,Ailigandi,PA,78.78,broken clouds,9.2333,-78.0167,Akwa Reef Lodge
1780,Birobidzhan,RU,72.09,scattered clouds,48.8,132.95,Hotel Central (Vostok)
1782,Helong,CN,77.29,overcast clouds,42.5397,128.9972,Helong Hotel
1783,Shitanjing,CN,74.82,overcast clouds,39.2342,106.3439,Yingbin Hotel
1784,Sembabule,UG,73.22,few clouds,-0.0772,31.4567,Rainbow Motel ( Sembabule )
1785,Acajutla,SV,78.08,light rain,13.5928,-89.8275,Laureles
1786,Sainte-Rose,GP,83.17,overcast clouds,16.3324,-61.6979,Habitation du Comté - Hotel à Sainte-Rose
1789,Aleksandrovskoye,RU,77.25,clear sky,44.7142,43.0008,Mini hotel Tranzit
1790,Garmsar,IR,92.07,clear sky,35.2182,52.3409,مجتمع مرصاد
1792,Lingao,CN,84.67,overcast clouds,19.9103,109.6859,Lingao Ditai Inn
1794,Puerto Madero,MX,78.76,overcast clouds,14.7208,-92.4215,DEPARTAMENTOS LA ESTANCIA
1797,Natal,BR,75.42,broken clouds,-5.795,-35.2094,Villa Park Hotel | Natal
1798,Corinto,GR,84.88,clear sky,37.9407,22.9573,Ephira Hotel
1799,Katherine,AU,91.72,scattered clouds,-14.4667,132.2667,Pine Tree Motel
1800,Kachiry,KZ,75.78,overcast clouds,53.0675,76.1036,"Ночной клуб BasMax, Гостиница , Ресторан , Магазин-автозап. сто вулканизатор ,"
